# Fermi-Hubbard model DMRG. L=26, N=13
# V; μ; E; k; D; ρ [calculated 2025-05-29T19:26:34.178]
-0.1836734693877551; 0.3673469387755102; -22.761641205738577; 3.334776899066582e-12; 19.19845902223176; 0.576923076923283
-0.1836734693877551; 0.42857142857142855; -23.6800085494517; 1.0622143905199747e-10; 19.199341641474074; 0.5769230769297864
-0.1836734693877551; 0.4897959183673469; -24.685874107343064; 1.256410256299602; 17.51120647397994; 0.6538461538460886
-0.1836734693877551; 0.5510204081632653; -25.72669043387378; 1.0662581928500011e-12; 17.511206455117545; 0.6538461538461539
-0.1836734693877551; 0.6122448979591837; -26.767506760404373; 1.8133642735544202e-15; 17.511206431902295; 0.653846153846154
-0.1836734693877551; 0.673469387755102; -27.808323087595223; 7.739819526027727e-10; 17.511206418843713; 0.6538461538935406
-0.1836734693877551; 0.7346938775510204; -28.849139414655927; 6.168756986705634e-10; 17.51120652766521; 0.6538461539313085
-0.1836734693877551; 0.7959183673469388; -29.889955741611793; 6.95077032967599e-10; 17.511139693854528; 0.6538461539738643
-0.1836734693877551; 0.8571428571428571; -30.986893879691234; 1.2564102316017467; 14.806922525680895; 0.7307692293780528
-0.1836734693877551; 0.9183673469387755; -32.15015918774461; 2.329423990736025e-8; 14.806065428707042; 0.7307692308042307
-0.1836734693877551; 0.9795918367346939; -33.31342449410167; 1.3112074389217326e-10; 14.806085596957846; 0.7307692308122585
-0.1836734693877551; 1.0408163265306123; -34.476689800372164; 1.8723711470158812e-10; 14.80604266324984; 0.730769230823722
-0.1836734693877551; 1.1020408163265305; -35.63995510670986; 1.9527938525480267e-10; 14.806060002141718; 0.7307692308356779
-0.1836734693877551; 1.163265306122449; -36.81389198372784; 1.2521195190461007; 23.98998570888582; 0.8074296095527862
-0.1836734693877551; 1.2244897959183674; -38.09964415930281; 0.004290736278853157; 11.238790998345815; 0.8076923076923078
-0.1836734693877551; 1.2857142857142858; -39.385358445017076; 0.0; 11.238790963522936; 0.8076923076923078
-0.1836734693877551; 1.346938775510204; -40.67107273073138; 5.4400928206632805e-15; 11.238791041874414; 0.8076923076923082
-0.1836734693877551; 1.4081632653061225; -41.95678701631194; 1.5623050778993748e-8; 11.23875067635374; 0.8076923086488215
-0.1836734693877551; 1.469387755102041; -43.35579039171522; 1.2564102407871944; 7.016423691451084; 0.8846153846153845
-0.1836734693877551; 1.530612244897959; -44.76395365702136; 1.813364273554427e-15; 7.01642368564727; 0.8846153846153846
-0.1836734693877551; 1.5918367346938775; -46.204081632643344; 1.2564102563694317; 2.385093251162808; 0.9615384615359621
-0.1836734693877551; 1.653061224489796; -47.73469379335959; 4.081701643343645e-11; 2.3587546560635295; 0.9615384615384611
-0.1836734693877551; 1.7142857142857142; -49.26530506009101; 1.813364273554427e-15; 2.1739122834224838; 0.9615384615384612
-0.1836734693877551; 1.7755102040816326; -50.795917540475834; 5.440092820663261e-15; 3.188939406233515; 0.9615384615384616
-0.1836734693877551; 1.836734693877551; -52.3265245729551; -1.8133642735544202e-15; 0.49043534779722564; 0.9615384615384615
-0.1836734693877551; 1.8979591836734695; -53.85713746613628; -1.1424194923392848e-13; 2.5798042884447767; 0.9615384615384545
-0.1836734693877551; 1.9591836734693877; -55.38775418075532; -1.4789436342255194e-10; 3.079836006281833; 0.9615384615293997
-0.1836734693877551; 2.020408163265306; -56.918362325686; -2.3162990414604736e-9; 3.587555582741917; 0.9615384613875855
-0.1836734693877551; 2.0816326530612246; -58.448979201097956; 2.2363822645606403e-9; 2.334610578490787; 0.9615384615245068
-0.1836734693877551; 2.142857142857143; -59.9795899352814; -1.2811744998231267e-9; 1.6876947407780583; 0.9615384614460676
-0.1836734693877551; 2.204081632653061; -61.51019434468838; -6.091913862249514e-9; -1.2758538707741607; 0.9615384610730933
-0.1836734693877551; 2.2653061224489797; -63.04080291345256; -4.32084993710426e-9; -3.0702390529587777; 0.9615384608085514
-0.1836734693877551; 2.326530612244898; -64.57142359353315; 7.451777491359261e-9; 23.139051441513367; 0.9615384612647827
-0.1836734693877551; 2.3877551020408165; -66.10202688532456; -7.920524902615928e-9; 3.780466013101737; 0.9615384607798526
-0.1836734693877551; 2.4489795918367347; -67.63263278181606; -5.444312519327842e-9; -4.914758821217998; 0.9615384604465274
-0.1836734693877551; 2.510204081632653; -69.16324773313787; 2.757858682163797e-9; 51.3074311412538; 0.9615384606153758
-0.1836734693877551; 2.5714285714285716; -70.69387368347802; 1.199589065118776e-8; 76.92741043140599; 0.9615384613498181
-0.1836734693877551; 2.63265306122449; -72.22446940036235; -1.1971377592937939e-8; 68.19122811648921; 0.9615384606168766
-0.1836734693877551; 2.693877551020408; -73.75497385937481; -5.1843544198367544e-8; -5.667361284417179; 0.9615384574427821
-0.1836734693877551; 2.7551020408163267; -75.28560044374451; 4.228867034328212e-9; 16.727907777806763; 0.9615384577016923
-0.1836734693877551; 2.816326530612245; -76.81614013980459; -9.245343453775021e-9; -29.33240402665093; 0.9615384571356509
-0.1836734693877551; 2.877551020408163; -78.34693806689191; 7.145773902224798e-8; 22.489953230753187; 0.9615384615106145
-0.1836734693877551; 2.938775510204082; -79.87755089174622; 2.1762728656208585e-10; 38.79609136962583; 0.9615384615239386
-0.1836734693877551; 3.0; -81.40813912422907; -1.3518960691646039e-8; 70.83601914916953; 0.9615384606962472
-0.061224489795918366; 0.0; -16.829578494126057; NaN; 19.785655910468574; 0.5000000000010514
-0.061224489795918366; 0.061224489795918366; -17.625496861475074; -7.538461524671058; 19.785655946742406; 0.5000000000021008
-0.061224489795918366; 0.12244897959183673; -18.42141522882546; 1.6947702500639632e-11; 19.78565599607482; 0.5000000000031384
-0.061224489795918366; 0.1836734693877551; -19.21733359617726; 1.659590983157007e-11; 19.785655926429058; 0.5000000000041545
-0.061224489795918366; 0.24489795918367346; -20.16191794770779; 1.2564079058099296; 19.123832897347867; 0.5769229330129256
-0.061224489795918366; 0.30612244897959184; -21.080285440167263; 2.350532468442523e-6; 19.21096127737587; 0.5769230769230768
-0.061224489795918366; 0.3673469387755102; -21.998652787106053; 5.440092820663266e-15; 19.21096128753254; 0.5769230769230771
-0.061224489795918366; 0.42857142857142855; -22.917020134044822; -3.6267285471088476e-15; 19.210961293336357; 0.5769230769230769
-0.061224489795918366; 0.4897959183673469; -23.835387480983595; 5.440092820663266e-15; 19.21096127737587; 0.5769230769230772
-0.061224489795918366; 0.5510204081632653; -24.75375482791587; -1.8133642735544238e-15; 19.210803705298968; 0.5769230769230771
-0.061224489795918366; 0.6122448979591837; -25.67212217384787; 4.2024484928996674e-8; 19.210548753942614; 0.5769230794960047
-0.061224489795918366; 0.673469387755102; -26.69510525203294; 1.25641021446058; 17.520039587450285; 0.6538461538507341
-0.061224489795918366; 0.7346938775510204; -27.735921578904332; 2.4647247206151682e-11; 17.518463550373443; 0.6538461538522431
-0.061224489795918366; 0.7959183673469388; -28.77673790822399; 1.4173255162101376e-11; 17.519746062500577; 0.6538461538531108
-0.061224489795918366; 0.8571428571428571; -29.817554234598024; 2.0161709339087504e-10; 17.51983459967065; 0.6538461538654547
-0.061224489795918366; 0.9183673469387755; -30.85837056074992; -5.582441916137283e-11; 17.52117415022277; 0.6538461538620369
-0.061224489795918366; 0.9795918367346939; -31.899186883850284; 3.257745184725993e-10; 17.51903895056885; 0.6538461538819823
-0.061224489795918366; 1.0408163265306123; -32.95466573347727; 1.2436882889198417; -42.28926441091141; 0.7299903348362584
-0.061224489795918366; 1.1020408163265305; -34.11808494009105; 0.012721967125311553; 14.810494173449896; 0.7307692307827061
-0.061224489795918366; 1.163265306122449; -35.281350246255045; 1.2806703845550739e-10; 14.810493772986787; 0.7307692307905469
-0.061224489795918366; 1.2244897959183674; -36.44461555247131; 1.155221844110579e-10; 14.810494098000325; 0.7307692307976197
-0.061224489795918366; 1.2857142857142858; -37.60788085931369; 9.883343032868187e-10; 14.81048070570141; 0.73076923085813
-0.061224489795918366; 1.346938775510204; -38.77114616642104; 1.2215365755944687e-9; 14.810503598842502; 0.7307692309329179
-0.061224489795918366; 1.4081632653061225; -39.983317202418554; 1.2564101871318707; 11.244272067279336; 0.8076923036144611
-0.061224489795918366; 1.469387755102041; -41.269031491072745; 6.660483894046121e-8; 11.240301182456403; 0.8076923076923084
-0.061224489795918366; 1.530612244897959; -42.55474577678699; -1.0880185641326561e-14; 11.240301205671654; 0.8076923076923077
-0.061224489795918366; 1.5918367346938775; -43.84046006250127; -1.8133642735544202e-15; 11.240301202769748; 0.8076923076923076
-0.061224489795918366; 1.653061224489796; -45.12824562850491; 0.7915515630702508; -261.1504873059851; 0.8561546482884455
-0.061224489795918366; 1.7142857142857142; -46.53766233471456; 0.4648586933400015; 7.016652440041881; 0.8846153846153842
-0.061224489795918366; 1.7755102040816326; -47.945825600020704; 0.0; 7.016652425532348; 0.8846153846153842
-0.061224489795918366; 1.836734693877551; -49.38775510199644; 1.2564102562382093; 2.385080134545019; 0.9615384615279278
-0.061224489795918366; 1.8979591836734695; -50.918367331540814; 1.720520022748434e-10; 2.3832963528772817; 0.9615384615384616
-0.061224489795918366; 1.9591836734693877; -52.4489783925319; 9.066821367772134e-15; 2.602892780083843; 0.9615384615384621
-0.061224489795918366; 2.020408163265306; -53.97958462435898; -1.0880185641326561e-14; -0.4409715983710192; 0.9615384615384615
-0.061224489795918366; 2.0816326530612246; -55.51020014771464; 1.994700700909855e-14; 2.788045021212512; 0.9615384615384627
-0.061224489795918366; 2.142857142857143; -57.04081567201937; -3.626728547108854e-14; 3.885665756700463; 0.9615384615384605
-0.061224489795918366; 2.204081632653061; -58.57142659498574; -4.479626299532443e-10; 1.6113797599438566; 0.9615384615110342
-0.061224489795918366; 2.2653061224489797; -60.102038542560045; -6.910169103591069e-10; 9.97837822477319; 0.961538461468727
-0.061224489795918366; 2.326530612244898; -61.63265299475491; 1.0941513621058172e-9; 3.1542171391527907; 0.9615384615357159
-0.061224489795918366; 2.3877551020408165; -63.16326367083062; -1.128199089706067e-9; 5.973966006404175; 0.9615384614666425
-0.061224489795918366; 2.4489795918367347; -64.69387559163299; -5.955668550920276e-10; 1.923260275795987; 0.9615384614301792
-0.061224489795918366; 2.510204081632653; -66.2244394052121; -3.944382095018768e-8; 13.972893162800393; 0.9615384590152514
-0.061224489795918366; 2.5714285714285716; -67.75503321356786; 6.267462030843725e-9; -24.411551793582156; 0.9615384593989735
-0.061224489795918366; 2.63265306122449; -69.28569863381344; 2.1190681135744718e-8; 57.54894136538604; 0.9615384606963622
-0.061224489795918366; 2.693877551020408; -70.81628249143633; -1.946740842602902e-8; -5.511700559898196; 0.96153845950448
-0.061224489795918366; 2.7551020408163267; -72.34684718663965; -3.5562684648955972e-9; 47.60159814361315; 0.9615384592867493
-0.061224489795918366; 2.816326530612245; -73.87740220086127; -1.1310219538707173e-8; -27.491492140817353; 0.9615384585942869
-0.061224489795918366; 2.877551020408163; -75.40816324946736; 4.8062103038167576e-8; 4.83722104949429; 0.9615384615368646
-0.061224489795918366; 2.938775510204082; -76.93873643999922; -2.623834742069644e-8; -12.20589288425336; 0.9615384599304352
-0.061224489795918366; 3.0; -78.46935398796725; 4.169704211539256e-10; -1.4428641725128775; 0.961538459955964
0.061224489795918366; 0.0; -16.357798997879396; NaN; 19.785705652049437; 0.5000000000000006
0.061224489795918366; 0.061224489795918366; -17.153717365226353; -7.538461512614069; 19.785705656402296; 0.5000000000000006
0.061224489795918366; 0.12244897959183673; -17.949635732573274; -7.253457094217689e-15; 19.78570564914753; 0.5000000000000001
0.061224489795918366; 0.1836734693877551; -18.74555409992023; 0.0; 19.785705646245624; 0.5000000000000001
0.061224489795918366; 0.24489795918367346; -19.541472467267138; 0.0; 19.78570563173609; 0.5000000000000001
0.061224489795918366; 0.30612244897959184; -20.337390835111638; 3.1349441561208847e-10; 19.78575695485605; 0.5000000000191936
0.061224489795918366; 0.3673469387755102; -21.149045889729692; 0.1965097681949858; -7997.039798286762; 0.5120312103168458
0.061224489795918366; 0.42857142857142855; -22.1629375018146; 1.0599004878962797; 19.210623118200896; 0.5769230769227405
0.061224489795918366; 0.4897959183673469; -23.08130484921765; 5.492680384596344e-12; 19.21081247776259; 0.5769230769230768
0.061224489795918366; 0.5510204081632653; -23.99967219617373; -9.24815779512756e-14; 19.210827036627954; 0.5769230769230711
0.061224489795918366; 0.6122448979591837; -24.918039543113714; 9.429494222482985e-14; 19.213031288600146; 0.5769230769230769
0.061224489795918366; 0.673469387755102; -25.836406890052498; -3.6267285471088476e-15; 19.210819989347797; 0.5769230769230766
0.061224489795918366; 0.7346938775510204; -26.754774236991295; 1.2693549914880942e-14; 19.210827540108745; 0.5769230769230774
0.061224489795918366; 0.7959183673469388; -27.673141583463085; 1.741839293171548e-7; 19.477571983674796; 0.5769230875873996
0.061224489795918366; 0.8571428571428571; -28.710615723199584; 1.256410082226318; 17.519823343174984; 0.6538461538461537
0.061224489795918366; 0.9183673469387755; -29.751432049654976; 3.4453921197533985e-14; 17.51976191126342; 0.6538461538461559
0.061224489795918366; 0.9795918367346939; -30.792248376185796; 8.395876586556981e-13; 17.519792696139483; 0.6538461538462073
0.061224489795918366; 1.0408163265306123; -31.833064705247256; 8.286149914364188e-10; 17.52080447344032; 0.6538461538969388
0.061224489795918366; 1.1020408163265305; -32.87388103198371; 2.803406765986937e-10; 17.51979251767223; 0.6538461539141025
0.061224489795918366; 1.163265306122449; -33.91469735872056; 2.884518549943016e-10; 17.519792604729428; 0.6538461539317628
0.061224489795918366; 1.2244897959183674; -34.95551368523468; 3.237145366578409e-10; 17.519809319711385; 0.6538461539515821
0.061224489795918366; 1.2857142857142858; -36.089322910698186; 1.2564102546882345; 14.810609495217795; 0.7307692307692292
0.061224489795918366; 1.346938775510204; -37.25258821629851; 3.989401401819739e-14; 14.81054623945794; 0.7307692307692316
0.061224489795918366; 1.4081632653061225; -38.415853522942946; 1.8133642735544202e-15; 14.810788931709903; 0.7307692307692317
0.061224489795918366; 1.469387755102041; -39.579118828482436; -1.0880185641326521e-14; 14.81052131208033; 0.7307692307692311
0.061224489795918366; 1.530612244897959; -40.742384134604684; 2.8107146240093615e-13; 14.810405795884686; 0.7307692307692483
0.061224489795918366; 1.5918367346938775; -41.905649441289505; 3.5342469691575655e-11; 14.810730620798877; 0.7307692307714121
0.061224489795918366; 1.653061224489796; -43.15384777866436; 1.25641025633278; 11.240313675164273; 0.8076923076897456
0.061224489795918366; 1.7142857142857142; -44.43956206438208; 4.187058107637172e-11; 11.240313881199642; 0.8076923076923092
0.061224489795918366; 1.7755102040816326; -45.72527635009643; -1.9947007009098623e-14; 11.24031388990536; 0.8076923076923079
0.061224489795918366; 1.836734693877551; -47.01099063581067; 0.0; 11.2403138637882; 0.8076923076923079
0.061224489795918366; 1.8979591836734695; -48.31152460956271; 1.2547740220663597; 0.8551613412148987; 0.8845152070024933
0.061224489795918366; 1.9591836734693877; -49.719708508009546; 0.001636234343890786; 7.016654805095752; 0.8846153846153846
0.061224489795918366; 2.020408163265306; -51.1278717733157; 1.813364273554427e-14; 7.016654848624351; 0.8846153846153857
0.061224489795918366; 2.0816326530612246; -52.571428571425876; 1.2564102564001456; 2.38510810892455; 0.961538461537844
0.061224489795918366; 2.142857142857143; -54.102040795004136; 1.0085932089509723e-11; 2.5034394151305674; 0.9615384615384615
0.061224489795918366; 2.204081632653061; -55.6326524922025; 1.813364273554427e-15; 2.367720813245323; 0.9615384615384616
0.061224489795918366; 2.2653061224489797; -57.163262966553475; 1.450691418843531e-14; 1.9840240756021488; 0.9615384615384625
0.061224489795918366; 2.326530612244898; -58.69387346112509; -1.2693549914880989e-14; 1.8126947356992278; 0.9615384615384617
0.061224489795918366; 2.3877551020408165; -60.22448907746684; -6.383042242911536e-13; 2.1945567022739647; 0.9615384615384226
0.061224489795918366; 2.4489795918367347; -61.75509723187821; -1.5162644843395431e-9; 2.4132430277318493; 0.9615384614455901
0.061224489795918366; 2.510204081632653; -63.285712533686954; 5.418459384879777e-10; 2.447893600308353; 0.9615384614787643
0.061224489795918366; 2.5714285714285716; -64.8163263151138; 8.424473341150888e-10; 4.1271584533406065; 0.9615384615303427
0.061224489795918366; 2.63265306122449; -66.34693610356302; -2.1047465252147935e-9; 4.607537412159581; 0.9615384614014807
0.061224489795918366; 2.693877551020408; -67.87754146400604; -5.981120931863885e-9; 2.5446589988327513; 0.9615384610352896
0.061224489795918366; 2.7551020408163267; -69.40815356758858; -3.116737978814384e-10; -1.2223821849816743; 0.9615384610162075
0.061224489795918366; 2.816326530612245; -70.93876724727257; 2.1125167911269745e-9; 2.646916023426847; 0.9615384611455453
0.061224489795918366; 2.877551020408163; -72.4693849376047; 4.216643145760212e-9; 1.2793526763348848; 0.9615384614037071
0.061224489795918366; 2.938775510204082; -73.99981789739668; -1.0381254781736448e-7; 10.098886024763909; 0.9615384550478369
0.061224489795918366; 3.0; -75.5304173093954; -4.4588538491060226e-8; -25.458971605410852; 0.9615384523179263
0.1836734693877551; 0.0; -15.895755501152452; NaN; 19.771662581719728; 0.5000000000000006
0.1836734693877551; 0.061224489795918366; -16.691673868499386; -7.53846138785947; 19.771662580268774; 0.4999999999999996
0.1836734693877551; 0.12244897959183673; -17.487592235846336; 6.346774957440479e-15; 19.771662590425446; 0.5
0.1836734693877551; 0.1836734693877551; -18.283510603193257; -1.813364273554422e-15; 19.771662571563056; 0.4999999999999999
0.1836734693877551; 0.24489795918367346; -19.079428970540203; -6.3467749574404795e-15; 19.771662580268774; 0.4999999999999995
0.1836734693877551; 0.30612244897959184; -19.875347337887177; 1.1786867778103743e-14; 19.77166258752354; 0.5000000000000002
0.1836734693877551; 0.3673469387755102; -20.6712657052341; -3.626728547108844e-15; 19.771662593327353; 0.5
0.1836734693877551; 0.42857142857142855; -21.467184072581006; 3.6267285471088476e-15; 19.771662567210193; 0.5000000000000002
0.1836734693877551; 0.4897959183673469; -22.263102439927973; 5.440092820663266e-14; 19.771661901222632; 0.5000000000000036
0.1836734693877551; 0.5510204081632653; -23.254221975283873; 1.2564102564873552; 19.19883095814849; 0.5769230769278008
0.1836734693877551; 0.6122448979591837; -24.172589326205195; -7.712963601136371e-11; 19.198883460893477; 0.5769230769230785
0.1836734693877551; 0.673469387755102; -25.090956673144014; -3.6267285471088476e-15; 19.198882375580414; 0.5769230769230783
0.1836734693877551; 0.7346938775510204; -26.00932401585811; -2.3573735556207463e-14; 19.198026153531398; 0.5769230769230769
0.1836734693877551; 0.7959183673469388; -26.927691362796768; 0.0; 19.198882614987706; 0.5769230769230769
0.1836734693877551; 0.8571428571428571; -27.846058713960367; 2.7200464103316354e-14; 19.19888267882965; 0.5769230769230785
0.1836734693877551; 0.9183673469387755; -28.764426060862856; 6.373431412261721e-11; 19.198887500347453; 0.5769230769269806
0.1836734693877551; 0.9795918367346939; -29.684875092594122; 0.31536176607478067; -319.54115021091167; 0.5962309401560488
0.1836734693877551; 1.0408163265306123; -30.73208100946815; 0.941048490271718; 17.512051593334338; 0.6538461538461541
0.1836734693877551; 1.1020408163265305; -31.77289733599875; -1.813364273554427e-15; 17.512051600589103; 0.653846153846154
0.1836734693877551; 1.163265306122449; -32.813713662529395; -1.8133642735544202e-15; 17.512051577373853; 0.6538461538461539
0.1836734693877551; 1.2244897959183674; -33.85452998905997; -5.440092820663261e-15; 17.51205158607957; 0.6538461538461535
0.1836734693877551; 1.2857142857142858; -34.895346315590594; 2.1760371282653043e-14; 17.512051597687197; 0.6538461538461549
0.1836734693877551; 1.346938775510204; -35.936162642121296; 0.0; 17.512051641215795; 0.6538461538461549
0.1836734693877551; 1.4081632653061225; -36.97697896864824; 8.343289022623888e-12; 17.512050164145343; 0.6538461538466657
0.1836734693877551; 1.469387755102041; -38.0636104773936; 1.2564099443912915; 14.802543460127916; 0.7307692116665407
0.1836734693877551; 1.530612244897959; -39.22687579572458; 3.1201059946806077e-7; 14.80680026690529; 0.7307692307692305
0.1836734693877551; 1.5918367346938775; -40.390141101816965; 5.090113515867258e-12; 14.806805414887581; 0.7307692307695421
0.1836734693877551; 1.653061224489796; -41.553406407445465; 9.310356189710461e-11; 14.806800464234938; 0.7307692307752424
0.1836734693877551; 1.7142857142857142; -42.71667171310477; 9.796700487877792e-11; 14.80680029882626; 0.7307692307812403
0.1836734693877551; 1.7755102040816326; -43.87993701888776; 8.079625857249075e-11; 14.806800269807194; 0.730769230786187
0.1836734693877551; 1.836734693877551; -45.043200648519246; 0.0005953455174064752; 14.200414270324913; 0.7308056805117426
0.1836734693877551; 1.8979591836734695; -46.32539768340445; 1.255814910615831; 11.239165878246782; 0.8076923076923037
0.1836734693877551; 1.9591836734693877; -47.61111196911875; 7.43479352157315e-14; 11.23913698686477; 0.8076923076923083
0.1836734693877551; 2.020408163265306; -48.89682625483297; 3.626728547108854e-15; 11.239136969453329; 0.8076923076923085
0.1836734693877551; 2.0816326530612246; -50.182540540547386; -1.813364273554414e-15; 11.239194801549768; 0.8076923076923084
0.1836734693877551; 2.142857142857143; -51.49373937457223; 1.256308230487937; 7.673884471527988; 0.8846091381303451
0.1836734693877551; 2.204081632653061; -52.901905223552156; 0.00010202592230723643; 7.016488311107038; 0.8846153846153844
0.1836734693877551; 2.2653061224489797; -54.31006848885822; -1.813364273554414e-15; 7.016488290793692; 0.8846153846153842
0.1836734693877551; 2.326530612244898; -55.75510204081098; 1.256410256391982; 2.3851014113241398; 0.9615384615373421
0.1836734693877551; 2.3877551020408165; -57.28571416551682; 1.8289592063069817e-11; 2.349701755089938; 0.9615384615384619
0.1836734693877551; 2.4489795918367347; -58.81632569326923; -3.626728547108854e-15; 2.2034319456241893; 0.9615384615384617
0.1836734693877551; 2.510204081632653; -60.3469371406284; -1.813364273554427e-15; 2.3270243156174875; 0.9615384615384616
0.1836734693877551; 2.5714285714285716; -61.87755045018176; -1.813364273554414e-15; 2.663396708351026; 0.9615384615384615
0.1836734693877551; 2.63265306122449; -63.40816256178746; -2.4085104281349897e-11; 3.5343557997931323; 0.9615384615369869
0.1836734693877551; 2.693877551020408; -64.93877502317567; -1.4602297149224378e-10; 12.050954670633429; 0.9615384615280467
0.1836734693877551; 2.7551020408163267; -66.46937998675465; -4.07016139310673e-9; 13.421247765805356; 0.9615384612788531
0.1836734693877551; 2.816326530612245; -67.99999209739909; -1.4839448928919827e-9; 1.1699858238914922; 0.9615384611879993
0.1836734693877551; 2.877551020408163; -69.52965975046851; -7.360156481691286e-7; -385.94029558609986; 0.9615384161258168
0.1836734693877551; 2.938775510204082; -71.0612239162205; 7.412624472384112e-7; 4.759111480292208; 0.961538461509232
0.1836734693877551; 3.0; -72.59180941722208; -2.2277691469341277e-8; -7.794253603912288; 0.9615384601452917
0.30612244897959184; 0.0; -15.443253999062428; NaN; 19.743680157378275; 0.49999999997822164
0.30612244897959184; 0.061224489795918366; -16.239172366366397; -7.538461515979674; 19.743678395195495; 0.4999999999832708
0.30612244897959184; 0.12244897959183673; -17.035090733631872; 2.726828392714727e-10; 19.74368008700704; 0.4999999999999657
0.30612244897959184; 0.1836734693877551; -17.831009100978747; 5.675830176225341e-13; 19.743680146496125; 0.5000000000000004
0.30612244897959184; 0.24489795918367346; -18.626927468325725; -5.440092820663269e-15; 19.743680187122813; 0.5000000000000001
0.30612244897959184; 0.30612244897959184; -19.42284583567262; 1.813364273554422e-15; 19.743680137790406; 0.5000000000000002
0.30612244897959184; 0.3673469387755102; -20.218764203019578; 7.253457094217687e-15; 19.743680161005653; 0.5000000000000007
0.30612244897959184; 0.42857142857142855; -21.01468257036652; -3.6267285471088476e-15; 19.74368015375089; 0.5000000000000004
0.30612244897959184; 0.4897959183673469; -21.81060093771353; 6.038503030936225e-13; 19.74368016535852; 0.5000000000000374
0.30612244897959184; 0.5510204081632653; -22.606519305146453; 2.7537024512488055e-10; 19.743680174064238; 0.5000000000168968
0.30612244897959184; 0.6122448979591837; -23.40243767253184; 7.987688288579866e-11; 19.743680159554703; 0.5000000000217872
0.30612244897959184; 0.673469387755102; -24.35388701192492; 1.256409734751828; 19.210531877904835; 0.576923045006593
0.30612244897959184; 0.7346938775510204; -25.272254256173415; 5.213247115480133e-7; 19.17531516221495; 0.5769230769244325
0.30612244897959184; 0.7959183673469388; -26.190621603118124; 5.7891654433224974e-11; 19.175314578931726; 0.5769230769279768
0.30612244897959184; 0.8571428571428571; -27.10898895007711; 5.836856923716979e-11; 19.17531695414227; 0.5769230769315504
0.30612244897959184; 0.9183673469387755; -28.027356296799347; 6.755325928272283e-11; 19.1752367396403; 0.5769230769356863
0.30612244897959184; 0.9795918367346939; -28.945723643679706; -1.5854969189395748e-10; 19.17531533052553; 0.5769230769259792
0.30612244897959184; 1.0408163265306123; -29.86409099022586; -4.739046192507122e-11; 19.175315726635784; 0.5769230769230778
0.30612244897959184; 1.1020408163265305; -30.7824583370847; 1.2290620373297196e-10; 19.175145558833325; 0.5769230769306026
0.30612244897959184; 1.163265306122449; -31.71757272279121; 1.2001966908532258; 89.28670410061868; 0.650404506982841
0.30612244897959184; 1.2244897959183674; -32.75919628177596; 0.056213565434125826; 17.497243705209396; 0.6538461538461549
0.30612244897959184; 1.2857142857142858; -33.80001260830663; -5.440092820663261e-15; 17.497243708111302; 0.6538461538461545
0.30612244897959184; 1.346938775510204; -34.84082893483719; -7.253457094217708e-15; 17.497243699405583; 0.6538461538461541
0.30612244897959184; 1.4081632653061225; -35.88164526136784; 1.8133642735544202e-14; 17.49724373713037; 0.6538461538461552
0.30612244897959184; 1.469387755102041; -36.922461587898454; -1.4506914188435362e-14; 17.497243687797955; 0.6538461538461543
0.30612244897959184; 1.530612244897959; -37.96327791442905; 5.4400928206632805e-15; 17.497243713915115; 0.6538461538461546
0.30612244897959184; 1.5918367346938775; -39.00409424095967; 3.6267285471088405e-15; 17.497243716817025; 0.6538461538461549
0.30612244897959184; 1.653061224489796; -40.04487155244686; 0.011439463448929642; 2.7417890625465238; 0.6545465291593546
0.30612244897959184; 1.7142857142857142; -41.20397445930068; 1.2449707929613019; 14.79990613196904; 0.7307692307692301
0.30612244897959184; 1.7755102040816326; -42.36723976542341; 1.4506914188435362e-14; 14.799906355415848; 0.730769230769231
0.30612244897959184; 1.836734693877551; -43.530505071545825; 1.2693549914880942e-14; 14.799906355415848; 0.7307692307692317
0.30612244897959184; 1.8979591836734695; -44.6937703776682; -9.066821367772101e-15; 14.799906369925381; 0.7307692307692312
0.30612244897959184; 1.9591836734693877; -45.85703568379073; 9.066821367772134e-15; 14.799906355415848; 0.7307692307692317
0.30612244897959184; 2.020408163265306; -47.020300989913096; -1.6320278461989842e-14; 14.799906329298688; 0.7307692307692307
0.30612244897959184; 2.0816326530612246; -48.212137681820096; 1.25610080270065; 8.955655762223941; 0.8076733615468219
0.30612244897959184; 2.142857142857143; -49.49785915214718; 0.0003094537096051868; 11.237019532369647; 0.8076923076923079
0.30612244897959184; 2.204081632653061; -50.783573437861456; -3.626728547108854e-15; 11.23701946272389; 0.8076923076923077
0.30612244897959184; 2.2653061224489797; -52.06928772357586; 1.2693549914880896e-14; 11.237019477233423; 0.8076923076923085
0.30612244897959184; 2.326530612244898; -53.35500200929007; -2.3573735556207548e-14; 11.2370195120563; 0.807692307692307
0.30612244897959184; 2.3877551020408165; -54.67606955998706; 1.2564100602156938; 7.056661516625156; 0.8846153726034723
0.30612244897959184; 2.4489795918367347; -56.084232835160876; 1.961945702566586e-7; 7.016196202287748; 0.8846153846153848
0.30612244897959184; 2.510204081632653; -57.49239610046702; 1.2693549914880989e-14; 7.016196138445803; 0.8846153846153856
0.30612244897959184; 2.5714285714285716; -58.9387755102029; 1.2564102564063655; 2.385098056720121; 0.9615384615382246
0.30612244897959184; 2.63265306122449; -60.46937367415112; 3.851585717029603e-12; -1.164637395304402; 0.9615384615384605
