# Fermi-Hubbard model DMRG. L=14, N=7
# V; μ; E; k; D; ρ [calculated 2025-05-29T14:54:56.530]
-1.5517241379310345; 2.689655172413793; -55.5862068939589; 6.868579779014303e-12; 4.430772696967533; 0.9285714285713447
-1.5517241379310345; 2.793103448275862; -56.931034473634234; -1.887786223638462e-12; 4.4302757528303145; 0.9285714285711494
-1.5517241379310345; 2.896551724137931; -58.275862051479024; -2.238727721722474e-12; 4.431716905047589; 0.9285714285709178
-1.5517241379310345; 3.0; -59.62068964224832; 1.4617196342214813e-12; 4.432913676772935; 0.928571428571069
-1.3448275862068966; 0.0; -18.13793103445327; NaN; 4.429461813457722; 0.9285714285714252
-1.3448275862068966; 0.10344827586206896; -19.482758620610568; 3.3741898164407758e-12; 4.429452227902195; 0.9285714285714181
-1.3448275862068966; 0.20689655172413793; -20.827586206789476; -4.18554080283684e-14; 4.429458931306419; 0.9285714285714137
-1.3448275862068966; 0.3103448275862069; -22.172413792938478; -7.190544456155597e-14; 4.429455906180411; 0.9285714285714063
-1.3448275862068966; 0.41379310344827586; -23.517241378998463; -1.9425202187524826e-13; 4.4294465886047965; 0.9285714285713862
-1.3448275862068966; 0.5172413793103449; -24.862068965208195; 2.3610742990361652e-14; 4.429423681400619; 0.9285714285713886
-1.3448275862068966; 0.6206896551724138; -26.206896551710955; 3.6382008516966385e-13; 4.43803756051576; 0.9285714285714263
-1.3448275862068966; 0.7241379310344828; -27.55172413717803; -8.220831423007744e-13; 4.429359765457014; 0.9285714285713412
-1.3448275862068966; 0.8275862068965517; -28.896551724104906; 8.102777708055936e-13; 4.429504749621186; 0.928571428571425
-1.3448275862068966; 0.9310344827586207; -30.241379310150023; -1.6742163211347363e-13; 4.429537074405143; 0.9285714285714077
-1.3448275862068966; 1.0344827586206897; -31.58620689565311; -6.450025698730612e-13; 4.4292955018426765; 0.928571428571341
-1.3448275862068966; 1.1379310344827587; -32.931034481720005; -7.297866015202697e-14; 4.4293985381658025; 0.9285714285713335
-1.3448275862068966; 1.2413793103448276; -34.27586206814466; 2.350342143131457e-13; 4.429439086729813; 0.9285714285713578
-1.3448275862068966; 1.3448275862068966; -35.6206896538772; -3.337700486364763e-13; 4.429350397098034; 0.9285714285713232
-1.3448275862068966; 1.4482758620689655; -36.96551724073932; 5.419738731878473e-13; 4.429321972476535; 0.9285714285713793
-1.3448275862068966; 1.5517241379310345; -38.31034482565619; -8.682314126910268e-13; 4.429119356224255; 0.9285714285712895
-1.3448275862068966; 1.6551724137931034; -39.655172410914986; -5.387542264164343e-13; 4.429157728135098; 0.9285714285712338
-1.3448275862068966; 1.7586206896551724; -40.9999999979589; 6.160257489303453e-13; 4.4290852829299645; 0.9285714285712975
-1.3448275862068966; 1.8620689655172413; -42.34482758604736; 1.1719514247943154e-12; 4.429473003767594; 0.9285714285714187
-1.3448275862068966; 1.9655172413793103; -43.68965517240778; 9.22965407805047e-14; 4.4303998033100145; 0.9285714285714283
-1.3448275862068966; 2.0689655172413794; -45.03448275785227; -3.992361996552055e-13; 4.429883467740066; 0.928571428571387
-1.3448275862068966; 2.1724137931034484; -46.37931034139215; -1.2921515709270657e-12; 4.42974648390914; 0.9285714285712533
-1.3448275862068966; 2.2758620689655173; -47.72413792881159; 6.525150790063587e-13; 4.4295155805410875; 0.9285714285713208
-1.3448275862068966; 2.3793103448275863; -49.068965513742775; -5.108506210641888e-13; 4.429413241903273; 0.928571428571268
-1.3448275862068966; 2.4827586206896552; -50.413793097817255; -8.177902799388904e-13; 4.42970246488807; 0.9285714285711834
-1.3448275862068966; 2.586206896551724; -51.758620683779604; 3.2196467714129546e-14; 4.4294736287936285; 0.9285714285711867
-1.3448275862068966; 2.689655172413793; -53.10344826757039; -8.016920460818256e-13; 4.428826125260008; 0.9285714285711038
-1.3448275862068966; 2.793103448275862; -54.44827585504281; 6.128061021589324e-13; 4.429800922114209; 0.9285714285711671
-1.3448275862068966; 2.896551724137931; -55.79310343900933; -6.38563276330236e-13; 4.429637019974527; 0.9285714285711011
-1.3448275862068966; 3.0; -57.13793102392561; -2.554253105320944e-13; 4.430140089366886; 0.9285714285710747
-1.1379310344827587; 0.0; -15.655172413785202; NaN; 4.429460227454159; 0.9285714285714288
-1.1379310344827587; 0.10344827586206896; -16.9999999999958; 3.4203380868310282e-12; 4.429462159565889; 0.9285714285714285
-1.1379310344827587; 0.20689655172413793; -18.344827586202943; -3.219646771412954e-15; 4.429462124408174; 0.9285714285714282
-1.1379310344827587; 0.3103448275862069; -19.68965517240101; -1.0732155904709846e-14; 4.429462293165204; 0.928571428571427
-1.1379310344827587; 0.41379310344827586; -21.034482758584666; -3.2196467714129546e-14; 4.42946109077137; 0.9285714285714237
-1.1379310344827587; 0.5172413793103449; -22.379310344777842; -2.2537527399890668e-14; 4.429464317468274; 0.9285714285714214
-1.1379310344827587; 0.6206896551724138; -23.72413793093139; -7.941795369485288e-14; 4.429458623481097; 0.9285714285714132
-1.1379310344827587; 0.7241379310344828; -25.06896551706296; -1.0088226550427258e-13; 4.429472823291326; 0.9285714285714027
-1.1379310344827587; 0.8275862068965517; -26.413793103273843; 1.8244665038006743e-14; 4.429427825323231; 0.9285714285714046
-1.1379310344827587; 0.9310344827586207; -27.758620689655114; 2.3181456754173274e-13; 4.429473081895848; 0.9285714285714286
-1.1379310344827587; 1.0344827586206897; -29.103448275858025; -3.219646771412951e-15; 4.431067493621996; 0.9285714285714283
-1.1379310344827587; 1.1379310344827587; -30.448275861202948; -9.787726185095382e-13; 4.429271834450584; 0.928571428571327
-1.1379310344827587; 1.2413793103448276; -31.793103447358288; 6.439293542825909e-15; 4.4293647695717056; 0.9285714285713277
-1.1379310344827587; 1.3448275862068966; -33.137931033691245; 1.845930815610094e-13; 4.429532912513034; 0.9285714285713468
-1.1379310344827587; 1.4482758620689655; -34.48275862001189; 1.5132339825640886e-13; 4.429514758631852; 0.9285714285713624
-1.1379310344827587; 1.5517241379310345; -35.827586206530874; 3.1552538359846954e-13; 4.429617219149743; 0.9285714285713951
-1.1379310344827587; 1.6551724137931034; -37.17241379310301; 3.2411110832223743e-13; 4.429491354531977; 0.9285714285714286
-1.1379310344827587; 1.7586206896551724; -38.51724137733698; -1.5422108035068052e-12; 4.42903864192468; 0.9285714285712691
-1.1379310344827587; 1.8620689655172413; -39.862068965513224; 1.5389911567353922e-12; 4.429661983514359; 0.9285714285714283
-1.1379310344827587; 1.9655172413793103; -41.206896550779476; -6.492954322349458e-13; 4.4295795050788005; 0.9285714285713611
-1.1379310344827587; 2.0689655172413794; -42.551724137558764; 4.121147867408573e-13; 4.4294673597825; 0.9285714285714037
-1.1379310344827587; 2.1724137931034484; -43.89655172404027; 1.8030021919912545e-13; 4.430359848520737; 0.9285714285714224
-1.1379310344827587; 2.2758620689655173; -45.24137930907278; -6.814918999490753e-13; 4.4294557264854255; 0.9285714285713519
-1.1379310344827587; 2.3793103448275863; -46.586206896406544; 6.675400972729526e-13; 4.4306199327917914; 0.9285714285714209
-1.1379310344827587; 2.4827586206896552; -47.93103448111726; -7.79154518681935e-13; 4.429907698436872; 0.9285714285713403
-1.1379310344827587; 2.586206896551724; -49.27586206371431; -1.7278771006582856e-12; 4.429305690548326; 0.9285714285711616
-1.1379310344827587; 2.689655172413793; -50.62068965139454; 8.220831423007744e-13; 4.429613368989369; 0.9285714285712466
-1.1379310344827587; 2.793103448275862; -51.965517235388965; -8.778903530052656e-13; 4.429431386409064; 0.9285714285711558
-1.1379310344827587; 2.896551724137931; -53.31034482217664; 3.734790254839027e-13; 4.430619685906508; 0.9285714285711945
-1.1379310344827587; 3.0; -54.655172408630484; 2.2752170517984876e-13; 4.429060236574184; 0.928571428571218
-0.9310344827586207; 0.0; -13.172132002659716; NaN; -18.155401632461437; 0.9256524917655068
-0.9310344827586207; 0.10344827586206896; -14.517241379310281; 2.041256053075813e-12; 4.429460945062176; 0.9285714285714292
-0.9310344827586207; 0.20689655172413793; -15.862068965511826; 2.146431180941969e-15; 4.429460452463532; 0.9285714285714294
-0.9310344827586207; 0.3103448275862069; -17.206896551717634; -1.2878587085651814e-14; 4.429460471214313; 0.928571428571428
-0.9310344827586207; 0.41379310344827586; -18.551724137924012; 9.658940314238863e-15; 4.429459731339744; 0.928571428571429
-0.9310344827586207; 0.5172413793103449; -19.896551724132408; -9.658940314238859e-15; 4.429460657940841; 0.928571428571428
-0.9310344827586207; 0.6206896551724138; -21.24137931033661; 0.0; 4.429461255621987; 0.928571428571428
-0.9310344827586207; 0.7241379310344828; -22.586206896513925; -3.756254566648447e-14; 4.429458005486605; 0.9285714285714242
-0.9310344827586207; 0.8275862068965517; -23.93103448271003; -2.6830389761774622e-14; 4.429461986902448; 0.9285714285714214
-0.9310344827586207; 0.9310344827586207; -25.27586206888408; -4.614827039025235e-14; 4.429464975308176; 0.9285714285714166
-0.9310344827586207; 1.0344827586206897; -26.62068965516073; 9.873583432333049e-14; 4.429460975922836; 0.9285714285714268
-0.9310344827586207; 1.1379310344827587; -27.965517241258674; -1.5239661384687985e-13; 4.429469488777431; 0.9285714285714111
-0.9310344827586207; 1.2413793103448276; -29.31034482745626; -9.658940314238863e-15; 4.429469612220072; 0.9285714285714101
-0.9310344827586207; 1.3448275862068966; -30.65517240473359; -1.1393256708439974e-11; 4.427555279355425; 0.9285714285702314
-0.9310344827586207; 1.4482758620689655; -31.999999999699313; 1.1211883273650379e-11; 4.431627763834499; 0.9285714285713913
-0.9310344827586207; 1.5517241379310345; -33.34482758614396; 2.908414250176369e-13; 4.429782482283616; 0.9285714285714214
-0.9310344827586207; 1.6551724137931034; -34.689655171602375; -7.931063213580578e-13; 4.429445002601233; 0.9285714285713393
-0.9310344827586207; 1.7586206896551724; -36.034482758495884; 7.362258950630955e-13; 4.429719018702603; 0.9285714285714155
-0.9310344827586207; 1.8620689655172413; -37.37931034351495; -1.1054120581851143e-12; 4.429219421329868; 0.9285714285713011
-0.9310344827586207; 1.9655172413793103; -38.724137928426266; -1.0646298657472168e-12; 4.4288897388472686; 0.928571428571191
-0.9310344827586207; 2.0689655172413794; -40.068965516146505; 1.3941070520218062e-12; 4.429602287277771; 0.9285714285713352
-0.9310344827586207; 2.1724137931034484; -41.413793101417966; -6.729061752253075e-13; 4.429366900910484; 0.9285714285712656
-0.9310344827586207; 2.2758620689655173; -42.75862068832551; 6.010007306637515e-13; 4.4293543722636155; 0.9285714285713278
-0.9310344827586207; 2.3793103448275863; -44.103448274871425; 2.9298785619857886e-13; 4.429456789029684; 0.9285714285713581
-0.9310344827586207; 2.4827586206896552; -45.448275857140814; -2.5102512661116334e-12; 4.428695144804146; 0.9285714285710984
-0.9310344827586207; 2.586206896551724; -46.79310344774234; 2.8676320577384713e-12; 4.42967178236002; 0.9285714285713951
-0.9310344827586207; 2.689655172413793; -48.13793103309162; -4.775809377595882e-13; 4.430502410709025; 0.9285714285713457
-0.9310344827586207; 2.793103448275862; -49.482758619473024; 1.4595732030405395e-13; 4.444388995391016; 0.9285714285713608
-0.9310344827586207; 2.896551724137931; -50.82758620684808; 6.310507671969391e-13; 4.429515296154242; 0.928571428571426
-0.9310344827586207; 3.0; -52.17241378531213; -3.764840291372215e-12; 4.428248301191316; 0.9285714285710366
-0.7241379310344828; 0.0; -11.506707456761054; NaN; 17.75761885539961; 0.6428571428571458
-0.7241379310344828; 0.10344827586206896; -12.611523385050994; -1.3809523809485984; 12.362110160805416; 0.785714285714285
-0.7241379310344828; 0.20689655172413793; -13.74945441953377; 8.585724723767877e-15; 12.362110165493112; 0.7857142857142859
-0.7241379310344828; 0.3103448275862069; -14.887385454016535; -2.146431180941969e-15; 12.362110165883754; 0.7857142857142857
-0.7241379310344828; 0.41379310344827586; -16.06896550901197; 1.380952338948299; 4.428803150084249; 0.9285714242261787
-0.7241379310344828; 0.5172413793103449; -17.41379310344499; 4.200408273054751e-8; 4.429459943848595; 0.9285714285714286
-0.7241379310344828; 0.6206896551724138; -18.758620689650403; -1.0732155904709848e-15; 4.429460910295102; 0.9285714285714285
-0.7241379310344828; 0.7241379310344828; -20.103448275855797; 4.292862361883939e-15; 4.429459885252405; 0.9285714285714289
-0.7241379310344828; 0.8275862068965517; -21.44827586206527; -2.1464311809419696e-15; 4.429461350157174; 0.9285714285714287
-0.7241379310344828; 0.9310344827586207; -22.793103448267217; 2.1464311809419696e-15; 4.429460129793841; 0.9285714285714289
-0.7241379310344828; 1.0344827586206897; -24.137931034467172; -2.1464311809419672e-14; 4.429460650909298; 0.9285714285714267
-0.7241379310344828; 1.1379310344827587; -25.482758620648486; -3.005003653318757e-14; 4.429458102365641; 0.9285714285714236
-0.7241379310344828; 1.2413793103448276; -26.827586206839282; -2.6830389761774622e-14; 4.429465183910615; 0.9285714285714208
-0.7241379310344828; 1.3448275862068966; -28.172413792943292; -1.7278771006582855e-13; 4.429449405909648; 0.928571428571403
-0.7241379310344828; 1.4482758620689655; -29.517241379069826; -1.0946799022804045e-13; 4.429417953818293; 0.9285714285713916
-0.7241379310344828; 1.5517241379310345; -30.862068965508605; 3.402093421793022e-13; 4.429465057342844; 0.9285714285714268
-0.7241379310344828; 1.6551724137931034; -32.206896551443165; -3.6167365398872186e-13; 4.429507092687534; 0.9285714285713894
-0.7241379310344828; 1.7586206896551724; -33.55172413724357; -5.001184651594789e-13; 4.429426434640303; 0.9285714285713377
-0.7241379310344828; 1.8620689655172413; -34.89655172391743; 6.085132397970484e-13; 4.429451338802661; 0.9285714285714006
-0.7241379310344828; 1.9655172413793103; -36.241379309953594; -1.6849484770394462e-13; 4.429531657773269; 0.9285714285713832
-0.7241379310344828; 2.0689655172413794; -37.586206895600284; -5.741703409019756e-13; 4.429325530437238; 0.9285714285713238
-0.7241379310344828; 2.1724137931034484; -38.93103448156881; -1.695680632944156e-13; 4.429394741132641; 0.9285714285713063
-0.7241379310344828; 2.2758620689655173; -40.27586206824733; 5.183631301974857e-13; 4.429573995474304; 0.9285714285713599
-0.7241379310344828; 2.3793103448275863; -41.620689652715704; -1.481037514849959e-12; 4.428946674031348; 0.9285714285712067
-0.7241379310344828; 2.4827586206896552; -42.965517240901555; 1.7557807060105312e-12; 4.429825818463742; 0.9285714285713883
-0.7241379310344828; 2.586206896551724; -44.31034482546989; -1.2331247134511616e-12; 4.429132178633359; 0.9285714285712607
-0.7241379310344828; 2.689655172413793; -45.655172413779326; 1.6108966012969483e-12; 4.430010638662245; 0.9285714285714274
-0.7241379310344828; 2.793103448275862; -46.999999999962206; -1.2878587085651817e-14; 4.429455426472929; 0.928571428571426
-0.7241379310344828; 2.896551724137931; -48.344827584961806; -7.694955783676961e-13; 4.429474891346219; 0.9285714285713464
-0.7241379310344828; 3.0; -49.689655170728784; -2.2430205840843584e-13; 4.429098611610158; 0.9285714285713232
-0.5172413793103449; 0.0; -10.517990060019088; NaN; 17.848902356942602; 0.6428571428571433
-0.5172413793103449; 0.10344827586206896; -11.4490245427777; -2.7619047619037467; 17.848902354989395; 0.6428571428571426
-0.5172413793103449; 0.20689655172413793; -12.380059025536305; 1.0732155904709846e-15; 17.848902351864265; 0.6428571428571427
-0.5172413793103449; 0.3103448275862069; -13.311093508294935; 2.146431180941969e-15; 17.84890235577068; 0.6428571428571429
-0.5172413793103449; 0.41379310344827586; -14.344151298122767; 1.3809523809523858; 12.38930654481585; 0.7857142857142863
-0.5172413793103449; 0.5172413793103449; -15.482082332605513; 1.0732155904709842e-15; 12.389306379965232; 0.7857142857142864
-0.5172413793103449; 0.6206896551724138; -16.620013367088283; 2.1464311809419696e-15; 12.389306383871645; 0.7857142857142866
-0.5172413793103449; 0.7241379310344828; -17.75794440157101; -1.0732155904709848e-15; 12.389306373714971; 0.7857142857142865
-0.5172413793103449; 0.8275862068965517; -18.965517241378514; 1.3809523809492446; 4.42946050402818; 0.9285714285711049
-0.5172413793103449; 0.9310344827586207; -20.310344827586118; 3.1316430929943335e-12; 4.429460681379317; 0.9285714285714288
-0.5172413793103449; 1.0344827586206897; -21.655172413782743; 1.0732155904709836e-15; 4.429459433671095; 0.9285714285714289
-0.5172413793103449; 1.1379310344827587; -22.99999999999434; -2.1464311809419696e-15; 4.4294599375983355; 0.9285714285714287
-0.5172413793103449; 1.2413793103448276; -24.34482758619595; -1.0732155904709848e-15; 4.4294599766624625; 0.9285714285714286
-0.5172413793103449; 1.3448275862068966; -25.689655172399675; -4.292862361883939e-15; 4.4294598766582975; 0.9285714285714282
-0.5172413793103449; 1.4482758620689655; -27.03448275860782; -1.2878587085651817e-14; 4.429462419732976; 0.9285714285714268
-0.5172413793103449; 1.5517241379310345; -28.379310344765713; -6.439293542825909e-14; 4.429453880314775; 0.9285714285714202
-0.5172413793103449; 1.6551724137931034; -29.724137930904217; -1.1483406818039537e-13; 4.429432363012244; 0.9285714285714083
-0.5172413793103449; 1.7586206896551724; -31.06896551723489; 1.8888594392289332e-13; 4.429461983777317; 0.9285714285714278
-0.5172413793103449; 1.8620689655172413; -32.413793103429654; -1.9317880628477727e-14; 4.429487916888785; 0.9285714285714258
-0.5172413793103449; 1.9655172413793103; -33.75862062933071; -8.582290433878371e-11; 4.416280177670933; 0.9285714285625476
-0.5172413793103449; 2.0689655172413794; -35.10344827500677; 8.469495475319853e-11; 4.4294048946805775; 0.9285714285713091
-0.5172413793103449; 2.1724137931034484; -36.44827586159192; 5.537792446830282e-13; 4.4293598584296365; 0.9285714285713664
-0.5172413793103449; 2.2758620689655173; -37.793103447755215; -2.253752739989068e-14; 4.429597568331208; 0.9285714285713641
-0.5172413793103449; 2.3793103448275863; -39.13793103404945; 1.352251643993441e-13; 4.429589328925504; 0.9285714285713781
-0.5172413793103449; 2.4827586206896552; -40.48275861831087; -2.0058399385902707e-12; 4.428973586089843; 0.9285714285711706
-0.5172413793103449; 2.586206896551724; -41.82758620665238; 2.253752739989068e-12; 4.429416615481295; 0.9285714285714037
-0.5172413793103449; 2.689655172413793; -43.17241379300836; 1.556162606182928e-13; 4.429787530931413; 0.9285714285714198
-0.5172413793103449; 2.793103448275862; -44.517241379290894; 6.761258219967205e-14; 4.429459978225028; 0.9285714285714268
-0.5172413793103449; 2.896551724137931; -45.86206896376713; -1.3941070520218093e-12; 4.4296180691851506; 0.9285714285712826
-0.5172413793103449; 3.0; -47.20689654905489; -6.031471618446935e-13; 4.434427347635903; 0.9285714285712202
-0.3103448275862069; 0.0; -9.643681178779897; NaN; 19.861714158398993; 0.5000000000000002
-0.3103448275862069; 0.10344827586206896; -10.36781911040855; -4.142857141504651; 19.86171415878964; 0.5000000001397046
-0.3103448275862069; 0.20689655172413793; -11.403672547060665; 1.3809523796019016; 17.90520775424153; 0.6428571428571427
-0.3103448275862069; 0.3103448275862069; -12.334707029819288; -1.0732155904709846e-15; 17.90520775424153; 0.6428571428571426
-0.3103448275862069; 0.41379310344827586; -13.265741512577915; 7.512509133296893e-15; 17.905207755022815; 0.6428571428571433
-0.3103448275862069; 0.5172413793103449; -14.196775995336523; 0.0; 17.9052077511164; 0.6428571428571433
-0.3103448275862069; 0.6206896551724138; -15.127810478095142; -9.658940314238863e-15; 17.905207750725758; 0.6428571428571423
-0.3103448275862069; 0.7241379310344828; -16.07645750564705; 1.1399984312720972; 70.79632177597172; 0.7607880150577041
-0.3103448275862069; 0.8275862068965517; -17.218304975801313; 0.24095394968029415; 12.40420448412482; 0.7857142857142863
-0.3103448275862069; 0.9310344827586207; -18.356236010284068; -5.366077952354924e-15; 12.404204480218407; 0.7857142857142857
-0.3103448275862069; 1.0344827586206897; -19.494167044766815; 2.1464311809419672e-15; 12.404204475530712; 0.7857142857142859
-0.3103448275862069; 1.1379310344827587; -20.63209807924959; 3.2196467714129544e-15; 12.404204483343538; 0.7857142857142863
-0.3103448275862069; 1.2413793103448276; -21.862068965517235; 1.3809523809523763; 4.429460659503406; 0.9285714285714286
-0.3103448275862069; 1.3448275862068966; -23.206896551723553; 2.1464311809419696e-15; 4.429462746309079; 0.9285714285714288
-0.3103448275862069; 1.4482758620689655; -24.551724137928154; -7.512509133296893e-15; 4.429464231527195; 0.928571428571428
-0.3103448275862069; 1.5517241379310345; -25.896551724131278; 5.366077952354924e-15; 4.429461649388388; 0.9285714285714286
-0.3103448275862069; 1.6551724137931034; -27.241379310339795; 0.0; 4.42946029230061; 0.9285714285714286
-0.3103448275862069; 1.7586206896551724; -28.58620689652634; -2.3610742990361665e-14; 4.429458963339004; 0.9285714285714262
-0.3103448275862069; 1.8620689655172413; -29.931034482743403; 5.366077952354924e-15; 4.429457596094553; 0.9285714285714267
-0.3103448275862069; 1.9655172413793103; -31.275862068962; 1.5025018266593786e-14; 4.429464205744871; 0.9285714285714283
-0.3103448275862069; 2.0689655172413794; -32.62068965468887; -7.491044821487458e-13; 4.42942441893134; 0.9285714285713508
-0.3103448275862069; 2.1724137931034484; -33.965517241149385; 3.960165528837934e-13; 4.429427020602211; 0.9285714285713917
-0.3103448275862069; 2.2758620689655173; -35.31034482741511; 1.0624834345662749e-13; 4.429462301759313; 0.9285714285714027
-0.3103448275862069; 2.3793103448275863; -36.65517241118564; -3.4299970271452675e-12; 4.428948516295586; 0.9285714285710479
-0.3103448275862069; 2.4827586206896552; -37.999999999329916; 2.7882141040436185e-12; 4.42945732811464; 0.9285714285713363
-0.3103448275862069; 2.586206896551724; -39.34482758541042; -1.0410191227568553e-13; 4.429286441309018; 0.9285714285713256
-0.3103448275862069; 2.689655172413793; -40.68965517232695; 9.015010959956272e-13; 4.429719051516471; 0.9285714285714188
-0.3103448275862069; 2.793103448275862; -42.03448275822112; -3.4342898895071516e-13; 4.429883824004906; 0.9285714285713833
-0.3103448275862069; 2.896551724137931; -43.37931034375304; -6.653936660920106e-13; 4.429227371661031; 0.9285714285713145
-0.3103448275862069; 3.0; -44.72413793082186; 8.972082336337433e-13; 4.429899299649529; 0.9285714285714073
-0.10344827586206896; 0.0; -9.20264761662219; NaN; 19.900953360056743; 0.5000000000000004
-0.10344827586206896; 0.10344827586206896; -9.926785547656651; -4.142857142856935; 19.900953354197128; 0.5000000000000002
-0.10344827586206896; 0.20689655172413793; -10.65092347869113; -1.0732155904709846e-15; 19.900953356150335; 0.5000000000000001
-0.10344827586206896; 0.3103448275862069; -11.375061409725625; 2.146431180941969e-15; 19.90095335380649; 0.5000000000000003
-0.10344827586206896; 0.41379310344827586; -12.299841337013714; 1.3768575861510683; -148.40373925126218; 0.6424335433949384
-0.10344827586206896; 0.5172413793103449; -13.231646518426217; 0.004094794801306883; 17.931418016316652; 0.6428571428571426
-0.10344827586206896; 0.6206896551724138; -14.162681001184847; 7.512509133296893e-15; 17.93141801983242; 0.6428571428571433
-0.10344827586206896; 0.7241379310344828; -15.09371548394347; 0.0; 17.931418016316652; 0.6428571428571433
-0.10344827586206896; 0.8275862068965517; -16.024749966702093; 0.0; 17.931418017879217; 0.6428571428571433
-0.10344827586206896; 0.9310344827586207; -16.955784449460705; -1.0732155904709848e-15; 17.931418016316652; 0.6428571428571432
-0.10344827586206896; 1.0344827586206897; -17.886818932219327; 1.0732155904709836e-15; 17.931418017097933; 0.6428571428571433
-0.10344827586206896; 1.1379310344827587; -18.957480928177358; 1.3809523809523763; 12.410400239077884; 0.7857142857142857
-0.10344827586206896; 1.2413793103448276; -20.095411962660148; 1.0732155904709848e-15; 12.410400242984297; 0.7857142857142858
-0.10344827586206896; 1.3448275862068966; -21.23334299714288; 3.2196467714129544e-15; 12.410400244546862; 0.7857142857142861
-0.10344827586206896; 1.4482758620689655; -22.371274031625635; 1.0732155904709848e-15; 12.410400239077884; 0.7857142857142863
-0.10344827586206896; 1.5517241379310345; -23.50920506610841; -4.292862361883939e-15; 12.410400247671992; 0.7857142857142858
-0.10344827586206896; 1.6551724137931034; -24.758620689655164; 1.3809523809523763; 4.4294606649723836; 0.9285714285714282
-0.10344827586206896; 1.7586206896551724; -26.103448275853935; 1.0732155904709848e-15; 4.429458915680769; 0.9285714285714283
-0.10344827586206896; 1.8620689655172413; -27.44827586206025; 2.1464311809419696e-15; 4.429462818968356; 0.9285714285714285
-0.10344827586206896; 1.9655172413793103; -28.79310344826233; 1.0732155904709848e-15; 4.429460229798006; 0.9285714285714286
-0.10344827586206896; 2.0689655172413794; -30.137931034482417; -3.2196467714129477e-15; 4.429460591531824; 0.9285714285714283
-0.10344827586206896; 2.1724137931034484; -31.482758620687367; -1.0732155904709848e-15; 4.429461102490608; 0.9285714285714282
-0.10344827586206896; 2.2758620689655173; -32.82758620688666; -2.1464311809419696e-15; 4.429460887637909; 0.9285714285714279
-0.10344827586206896; 2.3793103448275863; -34.17241379308487; -2.253752739989068e-14; 4.429458823489428; 0.9285714285714256
-0.10344827586206896; 2.4827586206896552; -35.51724137928528; -1.5025018266593786e-14; 4.429464908117878; 0.928571428571424
-0.10344827586206896; 2.586206896551724; -36.86206896533062; -2.4361993903691353e-13; 4.429473081895848; 0.9285714285713988
-0.10344827586206896; 2.689655172413793; -38.20689655138588; -2.0713060896090007e-13; 4.429475327301879; 0.9285714285713774
-0.10344827586206896; 2.793103448275862; -39.5517241372819; -4.0674870878850327e-13; 4.429333365138584; 0.9285714285713353
-0.10344827586206896; 2.896551724137931; -40.896551723297414; -1.974716686466612e-13; 4.429284063084956; 0.9285714285713149
-0.10344827586206896; 3.0; -42.241379310342765; 1.0978995490518175e-12; 4.429685215732074; 0.9285714285714285
0.10344827586206896; 0.0; -8.776944452537618; NaN; 19.90097072445192; 0.49999999999420214
0.10344827586206896; 0.10344827586206896; -9.501082383523752; -4.142857142864972; 19.90096964042239; 0.4999999999991901
0.10344827586206896; 0.20689655172413793; -10.225220314557458; 5.867054989986779e-11; 19.90096581370049; 0.5000000000052595
0.10344827586206896; 0.3103448275862069; -10.949358245672578; 4.680293190043963e-11; 19.90096795675851; 0.5000000000101011
0.10344827586206896; 0.41379310344827586; -11.673496176791708; 2.986866309839798e-11; 19.900965957456478; 0.500000000013191
0.10344827586206896; 0.5172413793103449; -12.397634107903759; 2.0129231614873782e-11; 19.900965895735155; 0.5000000000152733
0.10344827586206896; 0.6206896551724138; -13.121772039003732; 9.46930311940264e-11; 19.90096568752336; 0.5000000000250692
0.10344827586206896; 0.7241379310344828; -14.138908338185088; 1.380952380709983; 17.93156501423658; 0.6428571428571364
0.10344827586206896; 0.8275862068965517; -15.069942820943744; 6.439293542825909e-14; 17.93156502712774; 0.642857142857143
0.10344827586206896; 0.9310344827586207; -16.000977303702356; -1.0732155904709848e-15; 17.93156502712774; 0.6428571428571429
0.10344827586206896; 1.0344827586206897; -16.93201178646097; 1.0732155904709836e-15; 17.931565021658763; 0.642857142857143
0.10344827586206896; 1.1379310344827587; -17.86304626921962; 8.585724723767878e-15; 17.93156502712774; 0.6428571428571439
0.10344827586206896; 1.2413793103448276; -18.794080751978196; -1.2878587085651817e-14; 17.93156502087748; 0.6428571428571426
0.10344827586206896; 1.3448275862068966; -19.72511523473686; 7.512509133296893e-15; 17.93156502712774; 0.6428571428571433
0.10344827586206896; 1.4482758620689655; -20.699012250686266; 1.378245412344614; 14.294586347992265; 0.785434254479
0.10344827586206896; 1.5517241379310345; -21.83703343783736; 0.0027069686077676094; 12.41047674538968; 0.7857142857142863
0.10344827586206896; 1.6551724137931034; -22.974964472320107; 0.0; 12.410476738358136; 0.7857142857142863
0.10344827586206896; 1.7586206896551724; -24.112895506802875; -3.2196467714129544e-15; 12.410476743827115; 0.7857142857142859
0.10344827586206896; 1.8620689655172413; -25.250826541285612; -4.292862361883939e-15; 12.410476743045832; 0.7857142857142855
0.10344827586206896; 1.9655172413793103; -26.388757575768377; -1.0732155904709848e-15; 12.410476731326593; 0.7857142857142854
0.10344827586206896; 2.0689655172413794; -27.655172413793117; 1.380952380952384; 4.4294606649723836; 0.9285714285714288
