# SFH Charge gaps. μ0=0.0, nsweeps=20, cutoff=[1.0e-8]
# L; V; hΔ-1; hΔ+1; hΔ-2; hΔ+2; uΔ-1; uΔ-2 [calculated 2025-06-01T19:39:03.532]
10; 2.5517241379310347; -1.2140080217205362; 3.889440242994247; -1.3892987335877764; 8.81759781813637; -7.103448275862071; -13.774078651507535
10; 2.7586206896551726; -1.3330268402732268; 4.184214524660391; -1.5492215234387934; 9.485261235181897; -7.517241379310342; -14.599622128273301
10; 2.9655172413793105; -1.4459295382965496; 4.485104925493221; -1.7004528393712914; 10.161616126145951; -7.931034482758616; -15.42531662270097
10; 3.1724137931034484; -1.5525439749394279; 4.792283589712218; -1.84300322751172; 10.84665194490207; -8.344827586206904; -16.251146172138135
10; 3.3793103448275863; -1.6527836392912882; 5.105837026780492; -1.9769587023215398; 11.5402826769888; -8.758620689655178; -17.07709696304753
10; 3.586206896551724; -1.7466500444143116; 5.425763724966668; -2.102482668820675; 12.242344917386223; -9.172413793103459; -17.90315698483645
10; 3.793103448275862; -1.8342300508159366; 5.751976820647002; -2.21981312587134; 12.9526006672321; -9.586206896551726; -18.72931574783262
10; 4.0; -1.915686978838052; 6.084313000768724; -2.3292539006753974; 13.670746099324615; -9.999999999999986; -19.55556405209384
14; -2.0; 2.182817194351328; -1.8171828054661248; 4.000000000000156; -3.99999999999989; 2.0000000000003304; 4.092230954014088
14; -1.793103448275862; 2.0065043352355882; -1.5797025642165874; 3.6550710144587857; -3.5173427786446823; 1.586206896552067; 3.2938295204994112
14; -1.5862068965517242; 1.8260460270961367; -1.346367769210202; 3.317443155397541; -3.027384430809363; 1.172413793103793; 2.486818683925378
14; -1.3793103448275863; 1.6446585819225916; -1.1139621072325063; 2.9853126518452964; -2.5319287274650364; 0.758620689655519; 1.674074157304279
14; -1.1724137931034482; 1.4632027990026781; -0.8816247777078736; 2.658051430768319; -2.0316037416454655; 0.3448275862072414; 0.8575030224246021
14; -0.9655172413793104; 1.282035168424887; -0.6489993382775197; 2.335387651939218; -1.5266813135780346; -0.06896551724103084; 0.03832548589942952
14; -0.7586206896551724; 1.1013529892976859; -0.4158883701861953; 2.017222550366869; -1.0172602082538287; -0.4827586206893102; -0.7826754128947009
14; -0.5517241379310345; 0.9212937556932665; -0.18215452065782856; 1.7035664072747618; -0.5033301444493787; -0.8965517241375869; -1.6049873739178713
14; -0.3448275862068966; 0.7419712656320421; 0.05231609328980369; 1.394509203676236; 0.015198858848638253; -1.31034482758586; -2.428266672840085
14; -0.13793103448275862; 0.563496121875648; 0.28763405222947114; 1.0902071769690664; 0.538483039038038; -1.7241379310341352; -3.2522765725392375
14; 0.06896551724137931; 0.3859880412759651; 0.52391908073567; 0.7908726265310904; 1.0667346954966002; -2.1379310344824134; -4.076849859054282
14; 0.27586206896551724; 0.20958679140244563; 0.7613109695611513; 0.49676834750691423; 1.6002166233689774; -2.5517241379306888; -4.901865759500867
14; 0.4827586206896552; 0.03446178335144445; 0.9999790254333139; 0.20820035183813523; 2.139234834596765; -2.965517241378964; -5.727235002952757
14; 0.6896551724137931; -0.13917670556105755; 1.2401336408409538; -0.07448359948185068; 2.684137090173321; -3.379310344827241; -6.552890502437891
14; 0.896551724137931; -0.3110688126854768; 1.482034585149048; -0.3508995057925013; 3.235307390759222; -3.793103448275513; -7.378780903396875
14; 1.103448275862069; -0.48089570866868225; 1.7260008469865866; -0.6206282337878237; 3.7931648696604454; -4.2068965517237995; -8.204866289579453
14; 1.3103448275862069; -0.6482716819910292; 1.9724180789305148; -0.8832170356613744; 4.35816227468345; -4.620689655172068; -9.03111521034739
14; 1.5172413793103448; -0.8127405783006143; 2.2217421801027877; -1.138179902553163; 4.9307856146882205; -5.034482758620339; -9.857502561768356
14; 1.7241379310344827; -0.9737747658624825; 2.4745010960527245; -1.3850009525974327; 5.511550771540505; -5.448275862068623; -10.684008121941483
14; 1.9310344827586208; -1.1307789315218937; 2.7312900365350465; -1.623138630376916; 6.100999300657563; -5.862068965516901; -11.510615450203579
14; 2.1379310344827585; -1.2831024276708431; 2.992759650859041; -1.85203354929976; 6.699690588631266; -6.275862068965171; -12.337310745639439
14; 2.3448275862068964; -1.4300578015376875; 3.2595974537184476; -2.071124635856598; 7.308185708970973; -6.689655172413438; -13.164082902866799
14; 2.5517241379310347; -1.5709498447791619; 3.5324984197561102; -2.279871945621718; 7.92702460610241; -7.103448275861737; -13.99092229670481
14; 2.7586206896551726; -1.7051130020544232; 3.812128354568019; -2.4777874246464506; 8.556695333974229; -7.517241379310022; -14.81782103608359
14; 2.9655172413793105; -1.8319536685073174; 4.099080828651717; -2.6644724070725037; 9.197596558444749; -7.931034482758271; -15.64477235391351
14; 3.1724137931034484; -1.950995259232302; 4.393832345990649; -2.8396556230349557; 9.849999549378845; -8.344827586206549; -16.47177046930773
14; 3.3793103448275863; -2.061915820035912; 4.69670483139415; -3.0032257122665253; 10.514015667043818; -8.758620689654805; -17.298810415035476
14; 3.586206896551724; -2.1645745919212374; 5.007839182225795; -3.1552533518857304; 11.18957423432117; -9.172413793103097; -18.125887899983525
14; 3.793103448275862; -2.259017837387993; 5.327188925176118; -3.2959937901814294; 11.876420002922028; -9.586206896551374; -18.952999242400494
14; 4.0; -2.3454677089312717; 5.654532147507368; -3.425871778725678; 12.574128221274325; -9.999999999999652; -19.780141105635508
18; -2.0; 2.1414932235371964; -1.858506769926997; 4.000000000769386; -3.999999999732612; 2.000000001170527; 4.057066930015502
18; -1.793103448275862; 1.9599120601115985; -1.626294835495596; 3.639495977294853; -3.5329178158086094; 1.5862068977222137; 3.250177769042079
18; -1.5862068965517242; 1.7737339282943196; -1.3986798957683817; 3.284889072310092; -3.0599385141793434; 1.1724137942739468; 2.43561608921825
18; -1.3793103448275863; 1.586737909277808; -1.171882780267559; 2.934636167526044; -2.5826052117843297; 0.7586206908256798; 1.6166629111022033
18; -1.1724137931034482; 1.3996644886955334; -0.9451630987381634; 2.5882459741118513; -2.1014091944378244; 0.3448275873773987; 0.7951076712736693
18; -0.9655172413793104; 1.212803729742852; -0.7182307538975561; 2.245511015241421; -1.6165579502758245; -0.06896551607087886; -0.0280703412964165
18; -0.7586206896551724; 1.0263139678623379; -0.49092736548473503; 1.9063634364113593; -1.128119321716035; -0.4827586195191458; -0.8523122559358303
18; -0.5517241379310345; 0.8403040774412176; -0.2631441946440134; 1.5708251892653813; -0.6360713667323665; -0.8965517229674145; -1.6772830041121818
18; -0.3448275862068966; 0.6548630918102223; -0.03479209197175415; 1.2389875740711673; -0.14032277075643407; -1.3103448264156938; -2.5027720898930177
18; -0.13793103448275862; 0.4700775199107561; 0.19421545044442112; 0.9110042177998814; 0.35928007986881916; -1.7241379298639705; -3.328641616265055
18; 0.06896551724137931; 0.2860394441885248; 0.42397048226320777; 0.587087871405819; 0.8629499403713616; -2.1379310333122485; -4.154798044641544
18; 0.27586206896551724; 0.10285693533934648; 0.6545810757580952; 0.26750989051065943; 1.370958166372752; -2.5517241367605252; -4.9811758020087264
18; 0.4827586206896552; -0.07933892978831025; 0.8861783116041266; -0.04739943559562576; 1.8836350471630077; -2.965517240208798; -5.807727680390784
18; 0.6896551724137931; -0.26037989389280725; 1.1189304529314796; -0.3572484539284666; 2.4013722357267033; -3.37931034365708; -6.634418839407831
18; 0.896551724137931; -0.44005051237993165; 1.3530529297315006; -0.6615834284752093; 2.9246234680765157; -3.793103447105352; -7.461223148722199
18; 1.103448275862069; -0.6180726292110563; 1.5888239233650374; -0.959886590358753; 3.453906513089521; -4.206896550553637; -8.28812056665212
18; 1.3103448275862069; -0.7940906850323373; 1.826598914162222; -1.2515746790952686; 3.989804631347626; -4.620689654001897; -9.11509549381158
18; 1.5172413793103448; -0.9676552916537249; 2.066827380066334; -1.5359950377638976; 4.532970479211215; -5.034482757450185; -9.94213561169839
18; 1.7241379310344827; -1.1382101020535735; 2.3100657667570017; -1.8124251844389025; 5.084126539699023; -5.448275860898473; -10.769231072375941
18; 1.9310344827586208; -1.305081369323819; 2.5569875929821846; -2.080072517481085; 5.6440654135533865; -5.862068964346701; -11.596373900601897
18; 2.1379310344827585; -1.4674770060084557; 2.8083849242486965; -2.3380786646371208; 6.213645473603153; -6.275862067794996; -12.423557584681575
18; 2.3448275862068964; -1.6244989500778626; 3.065156275157877; -2.585534648257381; 6.793775696894869; -6.689655171243295; -13.250776745908585
18; 2.5517241379310347; -1.7751722024757015; 3.3282760766680535; -2.821511359442253; 7.38538519228188; -7.103448274691544; -14.078026914427848
18; 2.7586206896551726; -1.9184994341734747; 3.598741973816992; -3.0451079842078634; 7.989374774412821; -7.51724137813985; -14.905304323966867
18; 2.9655172413793105; -2.0535368008360813; 3.877497794091349; -3.255523000513463; 8.606545965003775; -7.9310344815880995; -15.73260580149271
18; 3.1724137931034484; -2.179487042134319; 4.165340469815305; -3.452138839585519; 9.237516332828266; -8.344827585036327; -16.55992863238467
18; 3.3793103448275863; -2.295789958188129; 4.46283074788326; -3.6346033846335857; 9.882637994676754; -8.758620688484655; -17.3872706593151
18; 3.586206896551724; -2.4021870903088844; 4.77022659286897; -3.802887594197271; 10.541939992009613; -9.172413791932925; -18.21462959485706
18; 3.793103448275862; -2.498746758001886; 5.087460118823989; -3.9573004267399305; 11.215113366363521; -9.586206895381224; -19.042003982184653
18; 4.0; -2.585835028150897; 5.414164972701967; -4.0984549094812825; 11.901545090518724; -9.99999999882953; -19.86939213494753
22; -2.0; 2.1152951695252575; -1.8847048301497722; 4.000000050248033; -3.999999984231472; 2.000000106887896; 4.038714034839209
22; -1.793103448275862; 1.929943240010278; -1.6562636638298542; 3.6296979795907234; -3.5427158135126824; 1.5862070034396325; 3.226772880046852
22; -1.5862068965517242; 1.7400503063503194; -1.4323634862542676; 3.264306190251098; -3.0805213959558095; 1.1724138999913691; 2.4080492720478546
22; -1.3793103448275863; 1.5494586624718742; -1.2091620271090058; 2.902510197335552; -2.6147311819458814; 0.7586207965431164; 1.5859410049076672
22; -1.1724137931034482; 1.3587952304708182; -0.9860323558559969; 2.5439059795122247; -2.1457491929977124; 0.34482769309482464; 0.762010210929585
22; -0.9655172413793104; 1.1683014485372816; -0.7627330364591209; 2.188325216010915; -1.673743749506329; -0.06896541035348136; -0.06298538435320467
22; -0.7586206896551724; 0.9781086896107798; -0.5391326915778905; 1.8357163418869131; -1.1987664167337826; -0.48275851380172696; -0.8886483464542216
22; -0.5517241379310345; 0.7883064440476666; -0.31514183598606493; 1.4861029865492377; -0.7207935651749011; -0.896551617250017; -1.7147540142009152
22; -0.3448275862068966; 0.5989684235051556; -0.0906867473761821; 1.1395689268102522; -0.23974141801732785; -1.3103447206982803; -2.5411670708526977
22; -0.13793103448275862; 0.410164885693554; 0.1343027998489834; 0.7962536022878179; 0.24452946435677347; -1.7241378241465641; -3.367801835484906
22; 0.06896551724137931; 0.2219714044118124; 0.3599024062800531; 0.4563528491272386; 0.7322149180927475; -2.1379309275948377; -4.194601344525378
22; 0.27586206896551724; 0.034474613845123514; 0.5861988171178858; 0.120120443578692; 1.2235687193122686; -2.5517240310431104; -5.021526570297766
22; 0.4827586206896552; -0.15221753889355227; 0.8132997126388624; -0.21212478628140374; 1.7189096964029922; -2.965517134491387; -5.848549755806061
22; 0.6896551724137931; -0.33796695482652694; 1.0413433935889316; -0.5399937038402634; 2.2186269892029067; -3.3793102379396682; -6.675650723430264
22; 0.896551724137931; -0.5225921827133693; 1.2705112863704127; -0.8630188575417659; 2.7231880390099494; -3.7931033413879405; -7.502814547690079
22; 1.103448275862069; -0.7058521228840391; 1.501044426121851; -1.1806485945362315; 3.2331445089120567; -4.2068964448362145; -8.330029732586118
22; 1.3103448275862069; -0.8874251962052835; 1.733264467435033; -1.4922368024005213; 3.7491425079764067; -4.620689548284496; -9.157287505884376
22; 1.5172413793103448; -1.066886760534448; 1.9675960005946909; -1.7970359812555525; 4.271929518418169; -5.0344826517327625; -9.984580956773204
22; 1.7241379310344827; -1.2436826036701625; 2.2045932444312992; -2.0941864005617035; 4.802365323063988; -5.448275755181058; -10.81190459080688
22; 1.9310344827586208; -1.417104346615087; 2.4449646516568926; -2.3827094588004485; 5.341428479862989; -5.862068858629293; -11.639253979666353
22; 2.1379310344827585; -1.5862696785918953; 2.6895923859349473; -2.6615029721035786; 5.890221165827458; -6.275861962077599; -12.466625522109801
22; 2.3448275862068964; -1.7501181615760046; 2.939536825643785; -2.929350464504221; 6.449959880323372; -6.689655065525891; -13.294016250050184
22; 2.5517241379310347; -1.9074333272102013; 3.1960150765835573; -3.184949980533734; 7.021946571190408; -7.103448168974126; -14.121423718874595
22; 2.7586206896551726; -2.056904583691866; 3.4603368655423066; -3.426980829004224; 7.60750192961649; -7.517241272422417; -14.9488458666846
22; 2.9655172413793105; -2.1972401270972366; 3.733794398276738; -3.6542138399644504; 8.2078551255528; -7.931034375870716; -15.776280945160245
22; 3.1724137931034484; -2.3273199794019357; 4.017507548489842; -3.8656579061491376; 8.823997266128618; -8.344827479318973; -16.603727501460618
22; 3.3793103448275863; -2.4463631832617034; 4.312257462107442; -4.060716576236607; 9.45652480307374; -8.758620582767279; -17.43118428447807
22; 3.586206896551724; -2.554048183395663; 4.61836561610415; -4.239297425412408; 10.105530160794473; -9.17241368621552; -18.258650194718378
22; 3.793103448275862; -2.650546628506433; 4.935660360032251; -4.40183359746276; 10.770580195640685; -9.586206789663763; -19.086124307492838
22; 4.0; -2.7364575934518216; 5.263542585792049; -4.549206046646317; 11.45079395189747; -9.99999989311209; -19.913605809206814
# [finished at 2025-06-01T20:22:58.668]
